CODIGO;CODIGO2;UBICACIÓN;FECHA;ORIGEN;CODCLI2;TAREAS
62905;62905,DAVID ALFARO,K MANU;https://www.google.com/maps/place/Rambla+Artigas+Y+Calle+5/@-34.7239883,-55.8375686,12z/data=!4m10!1m2!2m1!1sRAMBLA+ENTRE+ARTIGAS+Y+CHILE!3m6!1s0x959ffa1efb271615:0xf85e4616c8fb7993!8m2!3d-34.7761044!4d-55.6500471!15sChxSQU1CTEEgRU5UUkUgQVJUSUdBUyBZIENISUxFkgEIYnVzX3N0b3DgAQA!16s%2Fg%2F11fd4507kr?entry=ttu;16/8/2024;comentarios;62950;62950
80150;"***NOMBRE***; ..LAM.80150, La Floresta";https://www.google.com/maps/place/Pablo+Zufriateguy+4107,+15300+La+Floresta,+Departamento+de+Canelones/@-34.7632935,-55.669992,17z/data=!3m1!4b1!4m6!3m5!1s0x959ff9e192fecb5f:0xb3d3079f02c386a2!8m2!3d-34.7632979!4d-55.6674171!16s%2Fg%2F11sb63x0pn?entry=ttu;16/8/2024;comentarios;80150;
80152;80152, Almacen Alejandra;https://www.google.com.uy/maps/place/Jose+Batlle+y+Ordo%C3%B1ez+%26+Hait%C3%AD,+15400+San+Luis,+Departamento+de+Canelones/@-34.7792942,-55.7089242,11.96z/data=!4m6!3m5!1s0x959ffc7117f0901b:0x9beb5345fec968e0!8m2!3d-34.7746385!4d-55.5731967!16s%2Fg%2F11s7zkwnk5?entry=ttu;16/8/2024;comentarios;80152;
80155;"***NOMBRE***; ...80155, ................Nuevo Americano..........;:";https://www.google.com.uy/maps/place/Calle+14,+15400+Departamento+de+Canelones/@-34.7753877,-55.5631096,17z/data=!4m10!1m2!2m1!1scalle+14+esquina+19+santa+lucia+del+este!3m6!1s0x959ffc67ab1deb6d:0x3980b8d0a6b5d335!8m2!3d-34.7753921!4d-55.5605347!15sCihjYWxsZSAxNCBlc3F1aW5hIDE5IHNhbnRhIGx1Y2lhIGRlbCBlc3RlkgEFcm91dGXgAQA!16s%2Fg%2F11kj4ww46x?entry=ttu;16/8/2024;comentarios;80155;80155
80167;"***NOMBRE***; ..Los Girasoled.80167, ..........................;:";https://www.google.com.uy/maps/place/Parque+Municipal+Montes/@-34.6484981,-55.9126345,11z/data=!4m10!1m2!2m1!1sPlaza+Montes,+Montes!3m6!1s0x95a009238f45e8a9:0xca7ddd90a2fe03a6!8m2!3d-34.4880938!4d-55.5507109!15sChRQbGF6YSBNb250ZXMsIE1vbnRlc1oVIhNwbGF6YSBtb250ZXMgbW9udGVzkgEEcGFya5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOdE9IWk1NUzFCUlJBQuABAA!16s%2Fg%2F11n78zqvrv?entry=ttu;16/8/2024;comentarios;80167;80167
80175;"***NOMBRE***; ..kiosco luna.80175, ..........................;:";https://www.google.com/maps/place/Estadio+Fundadores+del+62+-+Club+Atletico+San+Luis/@-34.762834,-55.6617812,12z/data=!4m22!1m15!4m14!1m6!1m2!1s0x959ffc09ce6bf4e9:0x5f9ae485abc766!2sRuta+Interbalnearia+63,+San+Luis+Departamento+de+Canelones!2m2!1d-55.5793791!2d-34.7630028!1m6!1m2!1s0x959ffd7c25013a63:0xc41a0ebcad62877c!2sEstadio+Fundadores+del+62+-+Club+Atletico+San+Luis,+Ruta+IB+63,+15400+San+Luis,+Departamento+de+Canelones!2m2!1d-55.5793791!2d-34.7630028!3m5!1s0x959ffd7c25013a63:0xc41a0ebcad62877c!8m2!3d-34.7630028!4d-55.5793791!16s%2Fg%2F11s93pkxwq?entry=ttu;16/8/2024;comentarios;80175;
80188;"***NOMBRE***; ...80188, NUEVO PETROLERO ..........................;:";https://www.google.com.uy/maps/place/Av.+Treinta+y+Tres+Esq,+15300+La+Floresta,+Departamento+de+Canelones/@-34.7593823,-55.6791993,17z/data=!4m9!1m2!2m1!1sMACKINNON,FLORESTA%09LA+FLORESTA!3m5!1s0x959ff766e5057107:0x70aa76e470964db5!8m2!3d-34.7591258!4d-55.6764679!16s%2Fg%2F11bw4q7zgh?entry=ttu;16/8/2024;comentarios;80188;
80198;"***NOMBRE***; ...80198, .Kiosco Lo Nuestro.......................;:";https://www.google.com.uy/maps/place/25+de+Agosto,+15300+Departamento+de+Canelones/@-34.7601067,-55.6566973,17z/data=!4m15!1m8!3m7!1s0x959ff9f0ef42bf67:0x58453a322aecd3f9!2s25+de+Agosto,+15300+Departamento+de+Canelones!3b1!8m2!3d-34.7601111!4d-55.6541224!16s%2Fg%2F1tdchk16!3m5!1s0x959ff9f0ef42bf67:0x58453a322aecd3f9!8m2!3d-34.7601111!4d-55.6541224!16s%2Fg%2F1tdchk16?entry=ttu;16/8/2024;comentarios;80198;
80209;"***NOMBRE***; ...80209, .Autoservice Nelida ........................;:";https://www.google.com.uy/maps/place/Provisi%C3%B3n+Nelida/@-34.7397388,-55.7083609,13.21z/data=!4m14!1m7!3m6!1s0x959ff794661a1e9d:0x1be3936e224378fd!2sProvisi%C3%B3n+Nelida!8m2!3d-34.7293205!4d-55.6867559!16s%2Fg%2F11f15ctlkq!3m5!1s0x959ff794661a1e9d:0x1be3936e224378fd!8m2!3d-34.7293205!4d-55.6867559!16s%2Fg%2F11f15ctlkq?entry=ttu;16/8/2024;comentarios;80209;80209
80210;"***NOMBRE***; ...80210, .PANADERIA CUCHILLA ALTA ;:";https://www.google.com.uy/maps/place/C.+14,+15400+Cuchilla+Alta,+Departamento+de+Canelones/@-34.7994836,-55.5017913,14.25z/data=!4m15!1m8!3m7!1s0x959ffd57a0713dfd:0xfa734e5fae46f092!2sC.+14,+15400+Cuchilla+Alta,+Departamento+de+Canelones!3b1!8m2!3d-34.7932066!4d-55.4943252!16s%2Fg%2F1tdb0wby!3m5!1s0x959ffd57a0713dfd:0xfa734e5fae46f092!8m2!3d-34.7932066!4d-55.4943252!16s%2Fg%2F1tdb0wby?entry=ttu;16/8/2024;comentarios;80210;
81111;"***NOMBRE***; ...81111, .........CAMPING PLAYA ESCONDIDA...................;:";https://www.google.com.uy/maps/place/Julieta+Y+Rambla/@-34.7776735,-55.8450476,16z/data=!4m10!1m2!2m1!1sRAMBLA+SALINAS+esq.Av.JULIETA.+salinas!3m6!1s0x959ff5304b9c5f3d:0xe91cc3304a52d7cf!8m2!3d-34.7829041!4d-55.8382717!15sCiZSQU1CTEEgU0FMSU5BUyBlc3EuQXYuSlVMSUVUQS4gc2FsaW5hc1onIiVyYW1ibGEgc2FsaW5hcyBlc3EgYXYganVsaWV0YSBzYWxpbmFzkgEIYnVzX3N0b3CaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUkhhbTlFTFRkblJSQULgAQA!16s%2Fg%2F11fd44ymlq?entry=ttu;16/8/2024;comentarios;81111;
81177;81177,KIOSCO TILIN TILIN;https://www.google.com.uy/maps/place/Yacar%C3%A9,+15100+Salinas,+Departamento+de+Canelones/@-34.841158,-56.1077895,12z/data=!4m10!1m2!2m1!1sYACARE+M14+S12+esq.RIO+DE+LA+PLATA!3m6!1s0x959ff5364367e8a1:0x9e2b4b455840d696!8m2!3d-34.7768496!4d-55.8395429!15sCiJZQUNBUkUgTTE0IFMxMiBlc3EuUklPIERFIExBIFBMQVRBkgEFcm91dGXgAQA!16s%2Fg%2F1tgcnghc?entry=ttu;16/8/2024;comentarios;81177;81177
81179;81179,ALMACEN MARINA;https://www.google.es/maps/place/Ruta+34+%26+Ruta+Interbalnearia,+15100+Neptunia,+Departamento+de+Canelones/@-34.7835039,-55.8885756,17z/data=!3m1!4b1!4m6!3m5!1s0x959f8a8935ade547:0x7367a86f058d8410!8m2!3d-34.7835083!4d-55.8860007!16s%2Fg%2F11hb8sv3w4?entry=ttu;16/8/2024;comentarios;81179;
81193;"***NOMBRE***; ...81193, ..HEMP STORE.....................;:";https://www.google.es/maps/place/Mario+Ferreira+Y+Calle+A/@-34.7744223,-55.7454001,17z/data=!4m10!1m2!2m1!1sAv+MARIO+FERREIRA+entre+5y6!3m6!1s0x959ff691b65d7e6b:0x8251e4e33b1d535d!8m2!3d-34.7750629!4d-55.7435132!15sChtBdiBNQVJJTyBGRVJSRUlSQSBlbnRyZSA1eTaSAQhidXNfc3RvcOABAA!16s%2Fg%2F11gtymrn1j?entry=ttu;16/8/2024;comentarios;81193;
81197;81197,KIOSCO FRIENDS;https://www.google.es/maps/search/MARIO+FERREIRA+esq.DIAGONAL+2,+parque+del+plata/@-34.7671665,-55.7256166,19z/data=!3m1!4b1?entry=ttu;16/8/2024;comentarios;81197;
81227;"**_NOMBRE_**; ...81227, .................la esquina.........;:";https://www.google.es/maps/place/Autoservicio+%22La+Esquina+Ch%C3%A9vere%22/@-34.776536,-55.8489115,14.13z/data=!4m10!1m2!2m1!1sAv.+Diagonal+Norte+%26+C.+el+Salvador,+salinas,+uruguay!3m6!1s0x959f8b29ed719bb1:0x323043d2c7c775af!8m2!3d-34.7687058!4d-55.8470642!15sCjVBdi4gRGlhZ29uYWwgTm9ydGUgJiBDLiBlbCBTYWx2YWRvciwgc2FsaW5hcywgdXJ1Z3VheVozIjFhdiBkaWFnb25hbCBub3J0ZSAmIGMgZWwgc2FsdmFkb3Igc2FsaW5hcyB1cnVndWF5kgEGbWFya2V04AEA!16s%2Fg%2F11nmclbdqx?entry=ttu;16/8/2024;comentarios;81125;81125
81231;almacén pady;https://www.google.es/maps/place/Yandubay%C3%BA+%26+Ruta+87,+15100+Salinas,+Departamento+de+Canelones/@-34.7697179,-55.8827594,13z/data=!4m22!1m15!4m14!1m6!1m2!1s0x959ff54c1eb2f213:0x2a98137b460c7508!2sYandubay%C3%BA+%26+Ruta+87,+15100+Salinas,+Departamento+de+Canelones!2m2!1d-55.84156!2d-34.7697953!1m6!1m2!1s0x959ff54c1eb2f213:0x2a98137b460c7508!2sYandubay%C3%BA+%26+Ruta+87,+15100+Salinas,+Departamento+de+Canelones!2m2!1d-55.84156!2d-34.7697953!3m5!1s0x959ff54c1eb2f213:0x2a98137b460c7508!8m2!3d-34.7697953!4d-55.84156!16s%2Fg%2F11h9ztvj_n?entry=ttu;16/8/2024;comentarios;81231;81231
81232;"**_NOMBRE_**; ...81232, Panadería el Reencuentro...Salinas Norte.;:";https://www.google.es/maps/place/Ruta+87,+15100+Departamento+de+Canelones/@-34.7326113,-56.533716,9z/data=!4m15!1m8!3m7!1s0x95a02005f2264d43:0x66706c3b5d0f5b8!2sRuta+87,+15100+Departamento+de+Canelones!3b1!8m2!3d-34.7355167!4d-55.874358!16s%2Fg%2F1thvj37c!3m5!1s0x95a02005f2264d43:0x66706c3b5d0f5b8!8m2!3d-34.7355167!4d-55.874358!16s%2Fg%2F1thvj37c?entry=ttu;16/8/2024;comentarios;81232;81232
81234;"**_NOMBRE_**; ...81234, .Kiosco Lia... Salinas Norte ;:";https://www.google.es/maps/place/Yaros+%26+De+San+Salvador,+15100+Salinas,+Departamento+de+Canelones/@-34.7672177,-55.8504583,19z/data=!4m6!3m5!1s0x959f8aad9f6d0425:0xc856aa6263092d57!8m2!3d-34.7673643!4d-55.8498172!16s%2Fg%2F11f3gfsj6t?entry=ttu;16/8/2024;comentarios;81234;81234
81235;"**_NOMBRE_**; ...81235, .kiosco Praline ..Parque Sur ;:";https://www.google.es/maps/place/Diag.+11,+15300+Parque+del+Plata,+Departamento+de+Canelones/@-34.7519597,-55.7154981,14.96z/data=!4m10!1m2!2m1!1sDIAGONAL+11+esq.SAN+MART%C3%8DN,+Parque+del+Plata+Sur!3m6!1s0x959ff705601c622d:0x82ae49df7a6e0782!8m2!3d-34.7596682!4d-55.7022619!15sCjFESUFHT05BTCAxMSBlc3EuU0FOIE1BUlTDjU4sIFBhcnF1ZSBkZWwgUGxhdGEgU3VykgEFcm91dGXgAQA!16s%2Fg%2F1v3_3w61?entry=ttu;16/8/2024;comentarios;81235;
81237;"**_NOMBRE_**; ...81237, ...........super hakuna Matata ...............;:";https://www.google.es/maps/search/Calle+Av+Argentina+entre+50+mts+y+calle+g.+parque+sur/@-34.7550623,-55.7660018,13.33z?entry=ttu;16/8/2024;comentarios;81237;81237
81238;"**_NOMBRE_**; ...81238, .....el retorno.....................;:";https://www.google.es/maps/place/Neptunia+norte/@-34.7745588,-55.86894,17z/data=!4m10!1m2!2m1!1sMarcador+89+neptunia+norte!3m6!1s0x959f8b00420ff941:0x358fb2b5c77afdf1!8m2!3d-34.7745632!4d-55.8663651!15sChpNYXJjYWRvciA4OSBuZXB0dW5pYSBub3J0ZZIBCHBoYXJtYWN54AEA!16s%2Fg%2F11y50z_rm5?entry=ttu;16/8/2024;comentarios;81238;81238
81239;"**_NOMBRE_**; ...81239, ......auto .........emibel...........;:";https://www.google.es/maps/place/Avenida+Ibirapit%C3%A1+%26+Ruta+34,+15100+Neptunia,+Departamento+de+Canelones/@-34.7824125,-55.8889903,17z/data=!3m1!4b1!4m6!3m5!1s0x959f8a88d7798ff7:0xd05a1a23981d1939!8m2!3d-34.7824169!4d-55.8864154!16s%2Fg%2F11gs_gqqcl?entry=ttu;16/8/2024;comentarios;81239;81239
81241;"**_NOMBRE_**; ...81241, ......auto lo de moni ....................;:";https://www.google.es/maps/place/C.+7+%26+C.+Auxiliar,+15300+Parque+del+Plata,+Departamento+de+Canelones/@-34.7563796,-55.7315478,17z/data=!4m10!1m2!2m1!1sesquina+calle+7+y++auxiliar+ruta+inter,+parque+del+plata!3m6!1s0x959ff659235d67b5:0xdd5973fa485a9cb8!8m2!3d-34.756384!4d-55.7289729!15sCjhlc3F1aW5hIGNhbGxlIDcgeSAgYXV4aWxpYXIgcnV0YSBpbnRlciwgcGFycXVlIGRlbCBwbGF0YZIBDGludGVyc2VjdGlvbuABAA!16s%2Fg%2F11f3gfzqpk?entry=ttu;16/8/2024;comentarios;81241;81241
82140;"***NOMBRE***; ...82140, La Favorita..........................;:";https://www.google.es/maps/place/Interbalnearia+Y+Ambar+Marindia/@-34.771115,-55.8219363,17z/data=!4m14!1m7!3m6!1s0x959ff5147de0af65:0x949cf86cd9731aa0!2sInterbalnearia+Y+Ambar+Marindia!8m2!3d-34.7711194!4d-55.8193614!16s%2Fg%2F11fd45g58_!3m5!1s0x959ff5147de0af65:0x949cf86cd9731aa0!8m2!3d-34.7711194!4d-55.8193614!16s%2Fg%2F11fd45g58_?entry=ttu;16/8/2024;comentarios;82140;82140
82142;"***NOMBRE***; ...82142, ......almacen achique.................;:";http://maps.google.com/?q=-34.74601056873873,-55.75624220073222;16/8/2024;comentarios;82142;
82143;"***NOMBRE***; ...82143, ..........................;:";http://maps.google.com/?q=-34.74691004492374,-55.71786615997553;16/8/2024;comentarios;82143;
82144;"***NOMBRE***; ...82144, ......salon daharma....................;:";http://maps.google.com/?q=-34.750312813834135,-55.712406523525715;16/8/2024;comentarios;82144;82144
82145;"***NOMBRE***; ...82145, ......kiosco mo de vero....................;:";http://maps.google.com/?q=-34.74927976652494,-55.70818740874529;16/8/2024;comentarios;82145;
82147;"***NOMBRE***; ...82147, ...........san jorge...............;:";http://maps.google.com/?q=-34.76405056336872,-55.8171571791172;16/8/2024;comentarios;82147;
82148;"***NOMBRE***; ...82148, ..........el cacao................;:";http://maps.google.com/?q=-34.753598644799126,-55.72845820337534;16/8/2024;comentarios;82148;82148
100000;EMPRESA;https://maps.app.goo.gl/TJdD7rTMyTRzzCbY7;7/8/2024;agregados_adrian;100000;
100001;CASA DARIO;https://maps.app.goo.gl/RYAzoCFef6kyb2sb7;7/8/2024;agregados_adrian;100001;
100002;CASA HUGO;;7/8/2024;agregados_adrian;100002;
100003;CASA CONRADO;https://maps.app.goo.gl/cJZv8DexaNKHfXJN6;7/8/2024;agregados_adrian;100003;
100004;CASA MIGUEL;https://maps.app.goo.gl/VAukkvZeqQn3iVS48;7/8/2024;agregados_adrian;100004;
100005;CASA MARTIN;https://maps.app.goo.gl/uBJ6PMaBsF6tTWXz9;7/8/2024;agregados_adrian;100005;
41365;41365, PASSALACQUA;"Marcador 89
lat/lng: (-34.72131,-55.83251)
[http://maps.google.com/?q=-34.721307098264724,-55.832508467137814](http://maps.google.com/?q=-34.721307098264724,-55.832508467137814)";27/4/2024;1;41365;41365
42792;42792, GONZALEZ PIÑEIRO JAVIER ANDRES;"Marcador 87
lat/lng: (-34.69285,-55.80103)
[http://maps.google.com/?q=-34.69285081348696,-55.8010347560048](http://maps.google.com/?q=-34.69285081348696,-55.8010347560048)";27/4/2024;1;42792;42792
11566;11566, SALON 15 Y C;[http://maps.google.com/?q=-34.76244670882455,-55.7165733352303](http://maps.google.com/?q=-34.76244670882455,-55.71657333523034);27/4/2024;1;11566;11566
11624;11624, ANTONIO GOMEZ;[http://maps.google.com/?q=-34.75193839091548,-55.70927370339632](http://maps.google.com/?q=-34.75193839091548,-55.70927370339632);27/4/2024;1;11624;11624
81167;81167,PROA DEL SABOR;"Marcador 63
lat/lng: -34.76141,-55.71622
[http://maps.google.com/?q=-34.76141436418902,-55.71622163057327](http://maps.google.com/?q=-34.76141436418902,-55.71622163057327)";27/4/2024;1;81167;81167
11941;11941, LO DE RAMON;"Marcador 171
lat/lng: (-34.76115,-55.71091)
[http://maps.google.com/?q=-34.761150216302326,-55.71091454476118](http://maps.google.com/?q=-34.761150216302326,-55.71091454476118)";27/4/2024;1;11941;11941
11899;11899, JUAN PABLO TARTARO;"Marcador 170
lat/lng: (-34.76769,-55.7395)
[http://maps.google.com/?q=-34.76768728381761,-55.739501528441906](http://maps.google.com/?q=-34.76768728381761,-55.739501528441906)";27/4/2024;1;11899;11899
11678;11678, MARIELA LOZANO;"Marcador 146
lat/lng: (-34.77132,-55.7342)
[http://maps.google.com/?q=-34.77132136536651,-55.734197460114956](http://maps.google.com/?q=-34.77132136536651,-55.734197460114956)";27/4/2024;1;11678;11678
11576;11576, BREMPI;"Marcador 192
lat/lng: (-34.76568,-55.755)
[http://maps.google.com/?q=-34.765684132795286,-55.75500302016735](http://maps.google.com/?q=-34.765684132795286,-55.75500302016735)";27/4/2024;1;11576;11576
81132;81132,ABASTO CARNES SATURNO;"Marcador 60
lat/lng: -34.77012,-55.76272
[http://maps.google.com/?q=-34.77012360959679,-55.762723088264465](http://maps.google.com/?q=-34.77012360959679,-55.762723088264465)";27/4/2024;1;81132;81132
62867;62867, GORDIOLA Ma SUSANA;"Marcador 153
lat/lng: (-34.77486,-55.76235)
[http://maps.google.com/?q=-34.7748616524246,-55.76235327869654](http://maps.google.com/?q=-34.7748616524246,-55.76235327869654)";27/4/2024;1;62867;62867
62775;62775, PALMIRA GADEA;"Marcador 154
lat/lng: (-34.77401,-55.76178)
[http://maps.google.com/?q=-34.77400681989089,-55.761782974004745](http://maps.google.com/?q=-34.77400681989089,-55.761782974004745)";27/4/2024;1;62775;62775
41711;41711, DARAMEX;"Marcador 195
lat/lng: (-34.74236,-55.76421)
[http://maps.google.com/?q=-34.7423643528565,-55.764212384819984](http://maps.google.com/?q=-34.7423643528565,-55.764212384819984)";27/4/2024;1;41711;41711
12970;12970,EL PUNTO JUSTO;"Marcador 61
lat/lng: (-34.77427,-55.8374)
[http://maps.google.com/?q=-34.774270926635154,-55.83740383386613](http://maps.google.com/?q=-34.774270926635154,-55.83740383386613)";27/4/2024;1;12970;12970
12951;12951,ALMACEN JUAN;"Marcador 53
lat/lng: (-34.76639,-55.8261)
[http://maps.google.com/?q=-34.766392526145836,-55.82609698176384](http://maps.google.com/?q=-34.766392526145836,-55.82609698176384)";27/4/2024;1;12951;12951
62262;62262, FREDDY UBALDO;"Marcador 157
lat/lng: (-34.77309,-55.76284)
[http://maps.google.com/?q=-34.773093593392865,-55.76283540576697](http://maps.google.com/?q=-34.773093593392865,-55.76283540576697)";27/4/2024;1;62262;62262
11629;11629, MOUNTLINE S.A.;"Marcador 174
lat/lng: (-34.7604,-55.73827)
[http://maps.google.com/?q=-34.76039963505636,-55.73827106505633](http://maps.google.com/?q=-34.76039963505636,-55.73827106505633)";27/4/2024;1;11629;11629
11867;11867, ALEJANDRO MARTINEZ (S);"Marcador 173
lat/lng: (-34.76165,-55.74166)
[http://maps.google.com/?q=-34.76164931462309,-55.74165634810924](http://maps.google.com/?q=-34.76164931462309,-55.74165634810924)";27/4/2024;1;11867;11867
62619;62619,LETICIA COSTA;"Marcador 161
lat/lng: (-34.77451,-55.79861)
[http://maps.google.com/?q=-34.77451079761719,-55.798612385988235](http://maps.google.com/?q=-34.77451079761719,-55.798612385988235)";27/4/2024;1;62619;62619
11944;11944,GUSTAVO OPORTO;"Marcador 169
lat/lng: (-34.77322,-55.73943)
[http://maps.google.com/?q=-34.773215045388575,-55.7394327968359](http://maps.google.com/?q=-34.773215045388575,-55.7394327968359)";27/4/2024;1;11944;
81133;81133,GRANJA SABOR;"Marcador 23
lat/lng: -34.75778,-55.73168
[http://maps.google.com/?q=-34.75778205007453,-55.73168188333511](http://maps.google.com/?q=-34.75778205007453,-55.73168188333511)";27/4/2024;1;81133;81133
42675;42675,EDUARDO RODRIGUEZ;"Marcador 77
lat/lng: (-34.73544,-55.87432)
[http://maps.google.com/?q=-34.73544229867757,-55.87432075291873](http://maps.google.com/?q=-34.73544229867757,-55.87432075291873)";27/4/2024;1;42675;
42627;42627, PANADERIA LAS BARRERAS S.A.;"Marcador 84
lat/lng: (-34.7003,-55.88068)
[http://maps.google.com/?q=-34.70030319160754,-55.88068462908268](http://maps.google.com/?q=-34.70030319160754,-55.88068462908268)";27/4/2024;1;42627;42627
42782;42782, GAVILA S.R.L.;"Marcador 85
lat/lng: (-34.70224,-55.88622)
[http://maps.google.com/?q=-34.70224287752809,-55.886222384870045](http://maps.google.com/?q=-34.70224287752809,-55.886222384870045)";27/4/2024;1;42782;42782
42534;42534, ESTELA ALONZO;"Marcador 85
lat/lng: (-34.70224,-55.88622)
[http://maps.google.com/?q=-34.70224260189029,-55.88622204959393](http://maps.google.com/?q=-34.70224260189029,-55.88622204959393)";27/4/2024;1;42534;42534
23105;23105, EL GALGO,YANIERO GRACIELA;"Marcador 86
lat/lng: (-34.70309,-55.88952)
[http://maps.google.com/?q=-34.70309459394013,-55.88952083140612](http://maps.google.com/?q=-34.70309459394013,-55.88952083140612)";27/4/2024;1;23105;
42910;42910, EL GALPON DEL VIEJO FERNANDEZ;"Marcador 83
lat/lng: (-34.71729,-55.87912)
[http://maps.google.com/?q=-34.717293812749276,-55.879123248159885](http://maps.google.com/?q=-34.717293812749276,-55.879123248159885)";27/4/2024;1;42910;42910
81178;81178,KIOSCO LO DE JAZMIN;"Marcador 33
lat/lng: -34.71857,-55.88004
[http://maps.google.com/?q=-34.71856922254579,-55.88003821671009](http://maps.google.com/?q=-34.71856922254579,-55.88003821671009)";27/4/2024;1;81178;
42199;42199, MARRERO EMPALME;"Marcador 82
lat/lng: (-34.71909,-55.88005)
[http://maps.google.com/?q=-34.7190931049236,-55.880050957202904](http://maps.google.com/?q=-34.7190931049236,-55.880050957202904)";27/4/2024;1;42199;42199
62945;62945, LO DE CHITO;"Marcador 152
lat/lng: (-34.77391,-55.76313)
[http://maps.google.com/?q=-34.773910154958784,-55.76312508434057](http://maps.google.com/?q=-34.773910154958784,-55.76312508434057)";27/4/2024;1;62945;62945
42905;42905, MARIA VIANA KIOSCO AYG;"Marcador 79
lat/lng: (-34.72375,-55.87746)
[http://maps.google.com/?q=-34.72375223262084,-55.87746497243643](http://maps.google.com/?q=-34.72375223262084,-55.87746497243643)";27/4/2024;1;42905;42905
42542;42542, DAHIANA BEOVIDES (ROMINA);"Marcador 76
lat/lng: (-34.73595,-55.87364)
[http://maps.google.com/?q=-34.735952848910024,-55.873644165694714](http://maps.google.com/?q=-34.735952848910024,-55.873644165694714)";27/4/2024;1;42542;42542
81160;81160,PROVISION ISIDORITO;"Marcador 19
lat/lng: -34.78705,-55.88376
[http://maps.google.com/?q=-34.7870503144016,-55.88376045227051](http://maps.google.com/?q=-34.7870503144016,-55.88376045227051)";27/4/2024;1;81160;81160
13020;13020, EL GALPON F.LAMEIDA;"Marcador 29
lat/lng: (-34.78963,-55.87973)
[http://maps.google.com/?q=-34.78963117612138,-55.879733115434654](http://maps.google.com/?q=-34.78963117612138,-55.879733115434654)";27/4/2024;1;13020;13020
13085;13085,BONN APETITT;"Marcador 28
lat/lng: (-34.79004,-55.8775)
[http://maps.google.com/?q=-34.79003786167747,-55.87750285863876](http://maps.google.com/?q=-34.79003786167747,-55.87750285863876)";27/4/2024;1;13085;13085
81121;81121, DEREK GONZALEZ;"Marcador 46
lat/lng: -34.78806,-55.87315
[http://maps.google.com/?q=-34.788060585586244,-55.87315198034049](http://maps.google.com/?q=-34.788060585586244,-55.87315198034049)";27/4/2024;1;81121;81121
81194;81194,PECO DULZURA;"Marcador 72
lat/lng: -34.78634,-55.8703
[http://maps.google.com/?q=-34.78634485196036,-55.87029810994863](http://maps.google.com/?q=-34.78634485196036,-55.87029810994863)";27/4/2024;1;81194;81194
12512;12512, PIZZORNO;"Marcador 14
lat/lng: (-34.78188,-55.86203)
[http://maps.google.com/?q=-34.781881464373484,-55.862028859555714](http://maps.google.com/?q=-34.781881464373484,-55.862028859555714)";27/4/2024;1;12512;12512
12510;12510, SUPER TONGAS;"Marcador 10
lat/lng: (-34.77887,-55.86325)
[http://maps.google.com/?q=-34.77886801111261,-55.86324859410524](http://maps.google.com/?q=-34.77886801111261,-55.86324859410524)";27/4/2024;1;12510;12510
12894;12894, ANA KAREN COR PALLERO;"Marcador 16
lat/lng: (-34.77768,-55.86294)
[http://maps.google.com/?q=-34.777681931104176,-55.86293745785952](http://maps.google.com/?q=-34.777681931104176,-55.86293745785952)";27/4/2024;1;12894;12894
12925;12925, POLLERIA VICTORIA;"Marcador 22
lat/lng: (-34.77856,-55.86457)
[http://maps.google.com/?q=-34.77855958238173,-55.864573270082474](http://maps.google.com/?q=-34.77855958238173,-55.864573270082474)";27/4/2024;1;12925;12925
12194;12194, NOEMI PEÑA;"Marcador 32
lat/lng: (-34.77807,-55.85706)
[http://maps.google.com/?q=-34.77807215248287,-55.85705604404211](http://maps.google.com/?q=-34.77807215248287,-55.85705604404211)";27/4/2024;1;12194;12194
12130;12130, ANA KAREN SUAREZ;"Marcador 42
lat/lng: (-34.76764,-55.84559)
[http://maps.google.com/?q=-34.76763633117678,-55.845591276884086](http://maps.google.com/?q=-34.76763633117678,-55.845591276884086)";27/4/2024;1;12130;12130
12518;12518, ADRIANA FERREIRA;"Marcador 73
lat/lng: (-34.77167,-55.81967)
[http://maps.google.com/?q=-34.77166534857704,-55.81967040896416](http://maps.google.com/?q=-34.77166534857704,-55.81967040896416)";27/4/2024;1;12518;12518
12269;12269, AILEN CARDOZO ALBARENGO;"Marcador 71
lat/lng: (-34.77281,-55.82666)
[http://maps.google.com/?q=-34.77280827689024,-55.82666393369436](http://maps.google.com/?q=-34.77280827689024,-55.82666393369436)";27/4/2024;1;12269;12269
12910;12910, LA OFICINA;"Marcador 65
lat/lng: (-34.77567,-55.83538)
[http://maps.google.com/?q=-34.77567241324288,-55.83537809550762](http://maps.google.com/?q=-34.77567241324288,-55.83537809550762)";27/4/2024;1;12910;12910
12909;12909, LAURA RODRIGUEZ CRISMAR (81228 Auto Salinas);"Marcador 63
lat/lng: (-34.77761,-55.83132)
[http://maps.google.com/?q=-34.77760592446704,-55.83131790161133](http://maps.google.com/?q=-34.77760592446704,-55.83131790161133)";27/4/2024;1;12909;12909
41122;41122, PINARES DE ATLANTIDA;"Marcador 194
lat/lng: (-34.76516,-55.755)
[http://maps.google.com/?q=-34.765156689785314,-55.75499899685383](http://maps.google.com/?q=-34.765156689785314,-55.75499899685383)";27/4/2024;1;41122;41122
